test,PKG,CPU,time
bubblesort_ll2,0.022949219,0.01751709,3.62
bubblesort_ll2,0.017883301,0.016540527,3.532
bubblesort_ll2,0.023681641,0.01739502,3.485
bubblesort_ll2,0.017822266,0.018188477,3.537
bubblesort_ll2,0.023071289,0.018310547,3.516
bubblesort_ll2,0.018371582,0.017883301,3.578
bubblesort_ll2,0.022766113,0.018127441,3.597
bubblesort_ll2,0.018066406,0.017333984,3.513
bubblesort_ll2,0.022583008,0.018127441,3.581
bubblesort_ll2,0.023254395,0.016296387,3.533
bubblesort_ll2,0.017578125,0.018981934,3.573
bubblesort_ll2,0.02331543,0.016723633,3.488
bubblesort_ll2,0.017333984,0.018737793,3.552
bubblesort_ll2,0.023010254,0.018432617,3.566
bubblesort_ll2,0.017944336,0.017883301,3.662
bubblesort_ll2,0.022216797,0.018371582,3.665
bubblesort_ll2,0.023620605,0.018066406,3.624
bubblesort_ll2,0.018066406,0.01739502,3.532
bubblesort_ll,0.013183594,0.014282227,2.531
bubblesort_ll,0.020385742,0.01385498,2.502
bubblesort_ll,0.013549805,0.013916016,2.443
bubblesort_ll,0.014160156,0.013916016,2.517
bubblesort_ll,0.019958496,0.015380859,2.439
bubblesort_ll,0.01361084,0.013244629,2.38
bubblesort_ll,0.019287109,0.013916016,2.488
bubblesort_ll,0.013122559,0.014343262,2.44
bubblesort_ll,0.018554688,0.012695313,2.42
bubblesort_ll,0.014160156,0.015686035,2.58
bubblesort_ll,0.014038086,0.014038086,2.329
bubblesort_ll,0.013061523,0.014282227,2.412
bubblesort_ll,0.01385498,0.014221191,2.442
bubblesort_ll,0.019226074,0.013671875,2.399
bubblesort_ll,0.01385498,0.013244629,2.385
bubblesort_ll,0.020080566,0.013305664,2.434
bubblesort_ll,0.013305664,0.014587402,2.489
bubblesort_ll,0.020324707,0.014465332,2.462
bubblesort_ll,0.012817383,0.014099121,2.394
bubblesort_ll,0.014648438,0.014953613,2.405
bubblesort_ll,0.021179199,0.014160156,2.468
bubblesort_ll,0.01361084,0.014648438,2.538
bubblesort_ll,0.020019531,0.015319824,2.495
bubblesort_ll,0.013427734,0.015014648,2.51
bubblesort_ll,0.020202637,0.014526367,2.52
bubblesort_ll,0.01373291,0.013977051,2.56
bubblesort_ll,0.019897461,0.014160156,2.492
bubblesort_ll,0.013366699,0.013793945,2.516
bubblesort_ll,0.019287109,0.014343262,2.539
bubblesort_ll,0.01953125,0.013305664,2.611
bubblesort,0.011962891,0.010803223,3.205
bubblesort,0.014770508,0.009643555,2.604
bubblesort,0.010131836,0.010070801,2.748
bubblesort,0.013183594,0.010009766,2.666
bubblesort,0.014770508,0.00958252,2.536
bubblesort,0.009094238,0.009765625,2.599
bubblesort,0.014404297,0.010009766,2.581
bubblesort,0.009216309,0.010009766,2.714
bubblesort,0.013427734,0.010559082,2.953
bubblesort,0.013977051,0.00994873,2.691
bubblesort,0.014709473,0.010070801,2.631
bubblesort,0.009460449,0.009643555,2.674
bubblesort,0.012939453,0.009887695,2.597
bubblesort,0.013671875,0.009094238,2.649
bubblesort,0.00958252,0.00982666,2.588
bubblesort,0.013977051,0.009277344,2.533
bubblesort,0.009033203,0.009521484,2.541
bubblesort,0.01348877,0.009338379,2.61
bubblesort,0.009277344,0.009460449,2.615
bubblesort,0.016357422,0.010803223,2.219
bubblesort,0.011901855,0.010803223,2.146
bubblesort,0.012451172,0.01171875,2.111
bubblesort,0.013549805,0.012145996,2.03
bubblesort,0.012878418,0.011962891,2.071
bubblesort,0.013366699,0.011779785,2.04
bubblesort,0.013671875,0.012573242,2.091
bubblesort,0.013793945,0.011962891,2.037
bubblesort,0.01348877,0.012084961,1.98
bubblesort,0.014099121,0.012817383,2.056
bubblesort,0.013183594,0.011535645,1.99
bubblesort_func,0.016967773,0.01739502,3.768
bubblesort_func,0.023986816,0.01763916,3.358
bubblesort_func,0.018737793,0.017272949,3.343
bubblesort_func,0.024902344,0.01763916,3.41
bubblesort_func,0.01739502,0.018676758,3.682
bubblesort_func,0.023803711,0.016540527,3.406
bubblesort_func,0.018737793,0.019714355,3.505
bubblesort_func,0.024902344,0.017456055,3.531
bubblesort_func,0.017150879,0.017272949,3.46
bubblesort_func,0.024169922,0.017822266,3.415
bubblesort_func,0.017883301,0.017822266,3.518
bubblesort_func,0.018371582,0.017150879,3.456
bubblesort_func,0.018005371,0.017272949,3.457
bubblesort_func,0.018737793,0.019165039,3.519
bubblesort_func,0.024169922,0.01739502,3.409
bubblesort_func,0.018371582,0.017272949,3.433
bubblesort_func,0.023986816,0.017089844,3.407
bubblesort_func,0.018066406,0.017456055,3.377
bubblesort_func,0.024963379,0.01751709,3.455
bubblesort_func,0.018432617,0.01776123,3.409
bubblesort_func,0.017150879,0.017211914,3.525
bubblesort_func,0.018066406,0.017822266,3.588
bubblesort_func,0.024658203,0.017883301,3.504
bubblesort_func,0.017700195,0.018432617,3.449
bubblesort_func,0.018310547,0.016967773,3.439
bubblesort_func,0.024963379,0.01776123,3.372
bubblesort_func,0.018432617,0.019042969,3.485
bubblesort_func,0.024780273,0.017700195,3.441
bubblesort_func,0.018066406,0.017700195,3.577
bubblesort_func,0.024414063,0.018127441,3.623
bubblesort_ll2,0.026794434,0.018920898,4.061
bubblesort_ll2,0.017578125,0.017089844,3.528
bubblesort_ll2,0.018859863,0.018005371,3.559
bubblesort_ll2,0.017211914,0.018066406,3.654
bubblesort_ll2,0.023925781,0.017272949,3.565
bubblesort_ll2,0.01776123,0.018249512,3.648
bubblesort_ll2,0.021789551,0.016601563,3.524
bubblesort_ll2,0.024047852,0.018127441,3.564
bubblesort_ll2,0.017272949,0.018188477,3.518
bubblesort_ll2,0.023254395,0.01739502,3.542
bubblesort_ll2,0.016906738,0.018310547,3.584
bubblesort_ll2,0.023376465,0.01763916,3.564
bubblesort_ll2,0.016723633,0.017211914,3.503
bubblesort_ll2,0.022949219,0.018310547,3.57
bubblesort_ll2,0.01776123,0.017211914,3.649
bubblesort_ll2,0.023376465,0.018066406,3.591
bubblesort_ll2,0.022705078,0.01776123,3.615
bubblesort_ll2,0.017944336,0.019042969,3.573
bubblesort_ll2,0.023498535,0.018066406,3.508
bubblesort_ll2,0.017028809,0.01776123,3.569
bubblesort_ll2,0.023071289,0.017089844,3.507
bubblesort_ll2,0.01751709,0.018066406,3.558
bubblesort_ll2,0.022766113,0.018066406,3.534
bubblesort_ll2,0.017822266,0.01763916,3.539
bubblesort_ll2,0.022949219,0.01751709,3.562
bubblesort_ll2,0.02331543,0.01763916,3.642
bubblesort_ll2,0.016662598,0.019042969,3.676
bubblesort_ll2,0.023254395,0.018859863,3.687
bubblesort_ll2,0.024536133,0.017944336,3.582
bubblesort_ll2,0.016845703,0.018066406,3.761
bubblesort_ll,0.017211914,0.01385498,3.014
bubblesort_ll,0.014160156,0.013793945,2.44
bubblesort_ll,0.020874023,0.013427734,2.33
bubblesort_ll,0.01385498,0.013793945,2.434
bubblesort_ll,0.014465332,0.014770508,2.431
bubblesort_ll,0.019714355,0.013793945,2.409
bubblesort_ll,0.014404297,0.014648438,2.526
bubblesort_ll,0.020141602,0.013671875,2.464
bubblesort_ll,0.013244629,0.013122559,2.408
bubblesort_ll,0.019592285,0.013366699,2.4
bubblesort_ll,0.013427734,0.014831543,2.397
bubblesort_ll,0.014648438,0.013366699,2.395
bubblesort_ll,0.019836426,0.014465332,2.518
bubblesort_ll,0.01385498,0.014465332,2.43
bubblesort_ll,0.019470215,0.014160156,2.44
bubblesort_ll,0.01348877,0.013916016,2.444
bubblesort_ll,0.020751953,0.014465332,2.464
bubblesort_ll,0.01373291,0.014587402,2.453
bubblesort_ll,0.020141602,0.013183594,2.388
bubblesort_ll,0.013244629,0.014831543,2.441
bubblesort_ll,0.013183594,0.013977051,2.43
bubblesort_ll,0.013549805,0.012573242,2.336
bubblesort_ll,0.013916016,0.014099121,2.45
bubblesort_ll,0.019775391,0.013671875,2.454
bubblesort_ll,0.01361084,0.015014648,2.537
bubblesort_ll,0.020263672,0.013244629,2.434
bubblesort_ll,0.01361084,0.014465332,2.453
bubblesort_ll,0.020446777,0.013427734,2.395
bubblesort_ll,0.01348877,0.014282227,2.438
bubblesort_ll,0.013916016,0.015197754,2.537
bubblesort,0.014404297,0.010375977,2.862
bubblesort,0.011901855,0.01159668,2.368
bubblesort,0.01763916,0.010986328,2.384
bubblesort,0.011779785,0.010742188,2.265
bubblesort,0.01171875,0.011169434,2.35
bubblesort,0.011413574,0.010375977,2.364
bubblesort,0.01159668,0.010986328,2.31
bubblesort,0.010742188,0.010864258,2.251
bubblesort,0.011535645,0.010437012,2.273
bubblesort,0.012145996,0.010681152,2.197
bubblesort,0.017028809,0.011535645,2.203
bubblesort,0.011474609,0.010375977,2.255
bubblesort,0.010803223,0.010986328,2.312
bubblesort,0.016113281,0.010192871,2.584
bubblesort,0.010009766,0.010864258,2.488
bubblesort,0.016967773,0.010498047,2.275
bubblesort,0.010803223,0.011108398,2.279
bubblesort,0.011230469,0.010559082,2.235
bubblesort,0.010925293,0.010681152,2.256
bubblesort,0.017028809,0.010681152,2.277
bubblesort,0.011108398,0.010864258,2.284
bubblesort,0.011108398,0.010498047,2.238
bubblesort,0.011474609,0.011901855,2.362
bubblesort,0.011169434,0.011047363,2.205
bubblesort,0.013244629,0.01159668,2.046
bubblesort,0.014038086,0.013244629,2.041
bubblesort,0.013244629,0.011474609,2.06
bubblesort,0.01373291,0.01184082,1.985
bubblesort,0.013427734,0.012207031,2.077
bubblesort,0.01361084,0.011962891,2.182
bubblesort_func,0.023132324,0.018066406,3.975
bubblesort_func,0.017272949,0.017150879,3.311
bubblesort_func,0.017944336,0.018127441,3.382
bubblesort_func,0.018432617,0.018798828,3.442
bubblesort_func,0.018493652,0.01739502,3.407
bubblesort_func,0.024536133,0.017700195,3.364
bubblesort_func,0.01751709,0.01763916,3.449
bubblesort_func,0.02532959,0.017089844,3.418
bubblesort_func,0.017333984,0.017150879,3.36
bubblesort_func,0.018432617,0.017272949,3.379
bubblesort_func,0.024291992,0.018432617,3.404
bubblesort_func,0.018310547,0.017333984,3.391
bubblesort_func,0.024658203,0.017272949,3.479
bubblesort_func,0.016967773,0.017578125,3.448
bubblesort_func,0.01940918,0.017700195,3.414
bubblesort_func,0.017944336,0.01763916,3.418
bubblesort_func,0.018615723,0.01739502,3.468
bubblesort_func,0.023254395,0.018005371,3.562
bubblesort_func,0.018737793,0.018249512,3.439
bubblesort_func,0.024719238,0.017333984,3.426
bubblesort_func,0.018493652,0.018615723,3.445
bubblesort_func,0.024291992,0.017822266,3.536
bubblesort_func,0.017944336,0.017089844,3.399
bubblesort_func,0.025085449,0.018005371,3.389
bubblesort_func,0.017578125,0.018859863,3.49
bubblesort_func,0.025024414,0.018676758,3.7
bubblesort_func,0.017700195,0.01763916,3.574
bubblesort_func,0.023132324,0.017883301,3.595
bubblesort_func,0.018127441,0.01739502,3.595
bubblesort_func,0.023925781,0.018188477,3.44
bubblesort_ll2,0.015441895,0.016906738,3.867
bubblesort_ll2,0.016723633,0.016235352,3.508
bubblesort_ll2,0.024536133,0.017944336,3.615
bubblesort_ll2,0.017211914,0.018615723,3.561
bubblesort_ll2,0.022033691,0.01574707,3.52
bubblesort_ll2,0.017456055,0.019226074,3.545
bubblesort_ll2,0.022766113,0.016784668,3.552
bubblesort_ll2,0.016845703,0.017089844,3.521
bubblesort_ll2,0.022460938,0.018066406,3.576
bubblesort_ll2,0.017150879,0.01739502,3.663
bubblesort_ll2,0.022583008,0.017883301,3.544
bubblesort_ll2,0.023803711,0.018981934,3.636
bubblesort_ll2,0.01776123,0.018005371,3.557
bubblesort_ll2,0.023620605,0.016418457,3.426
bubblesort_ll2,0.017211914,0.018920898,3.51
bubblesort_ll2,0.023010254,0.01763916,3.55
bubblesort_ll2,0.018127441,0.018127441,3.655
bubblesort_ll2,0.022399902,0.018493652,3.777
bubblesort_ll2,0.022888184,0.018554688,3.656
bubblesort_ll2,0.017578125,0.017150879,3.524
bubblesort_ll2,0.023376465,0.01776123,3.595
bubblesort_ll2,0.017456055,0.017456055,3.593
bubblesort_ll2,0.022460938,0.01776123,3.608
bubblesort_ll2,0.02557373,0.018005371,3.423
bubblesort_ll2,0.017883301,0.018432617,3.495
bubblesort_ll2,0.023803711,0.017150879,3.515
bubblesort_ll2,0.018066406,0.018493652,3.63
bubblesort_ll2,0.0234375,0.018371582,3.68
bubblesort_ll2,0.016967773,0.016357422,3.579
bubblesort_ll2,0.023071289,0.018615723,3.833
bubblesort_ll,0.022094727,0.014831543,2.901
bubblesort_ll,0.021179199,0.014038086,2.451
bubblesort_ll,0.014404297,0.014221191,2.331
bubblesort_ll,0.014404297,0.013427734,2.414
bubblesort_ll,0.020568848,0.015686035,2.491
bubblesort_ll,0.013427734,0.012573242,2.362
bubblesort_ll,0.020996094,0.014221191,2.465
bubblesort_ll,0.013427734,0.014343262,2.468
bubblesort_ll,0.019775391,0.014221191,2.496
bubblesort_ll,0.013244629,0.014282227,2.475
bubblesort_ll,0.020629883,0.015136719,2.513
bubblesort_ll,0.013366699,0.01361084,2.464
bubblesort_ll,0.019775391,0.013122559,2.407
bubblesort_ll,0.013977051,0.01550293,2.486
bubblesort_ll,0.013366699,0.012878418,2.489
bubblesort_ll,0.012756348,0.014038086,2.534
bubblesort_ll,0.020263672,0.012939453,2.521
bubblesort_ll,0.013183594,0.014465332,2.459
bubblesort_ll,0.020141602,0.014221191,2.419
bubblesort_ll,0.013549805,0.014709473,2.439
bubblesort_ll,0.013793945,0.014282227,2.411
bubblesort_ll,0.020874023,0.013793945,2.393
bubblesort_ll,0.01348877,0.012939453,2.369
bubblesort_ll,0.01348877,0.012939453,2.409
bubblesort_ll,0.019836426,0.014526367,2.452
bubblesort_ll,0.013183594,0.014038086,2.394
bubblesort_ll,0.021362305,0.014343262,2.428
bubblesort_ll,0.013671875,0.014221191,2.479
bubblesort_ll,0.01953125,0.014526367,2.537
bubblesort_ll,0.013427734,0.01361084,2.483
